Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,ClientNum,Predictions - Churn or Not,Predictions- Probability to Churn,Predictions - Churn or Not Desc,Actual_Result
48,F,4,Uneducated,Married,$40K - $60K,Blue,32,6,1,3,2690.0,1903,787.0,0.824,4567,81,0.8,0.707,788846508,1,99.95539336983967,Attrition,Attrition
41,F,4,Uneducated,Single,Less than $40K,Gold,36,3,3,3,15987.0,0,15987.0,0.598,7832,73,0.78,0.0,715496058,0,40.98567523248201,Existing,Existing
53,M,3,High School,Married,$60K - $80K,Blue,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,709531908,1,57.33885614178582,Attrition,Attrition
57,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,51,2,3,3,5479.0,1200,4279.0,0.798,7960,86,0.458,0.219,773356008,1,96.8285130183962,Attrition,Attrition
61,M,0,High School,Single,$60K - $80K,Blue,51,4,2,2,5504.0,1412,4092.0,0.722,1290,38,0.462,0.257,778176108,1,99.8283630722322,Attrition,Attrition
38,F,2,Doctorate,Married,Less than $40K,Blue,28,5,2,4,1614.0,0,1614.0,0.609,2437,46,0.438,0.0,709460883,0,0.5643919089695176,Existing,Existing
43,M,2,Unknown,Single,$40K - $60K,Blue,31,6,1,1,9662.0,817,8845.0,0.679,3817,70,0.489,0.085,779765058,1,99.96642075730512,Attrition,Attrition
60,M,1,Uneducated,Single,$60K - $80K,Blue,54,1,2,1,3618.0,972,2646.0,0.578,4228,63,0.465,0.269,769709058,1,93.84325935057083,Attrition,Attrition
42,M,3,High School,Unknown,$40K - $60K,Blue,37,6,2,4,2793.0,1661,1132.0,1.117,3247,69,0.865,0.595,812973708,1,99.96045793584652,Attrition,Attrition
37,M,3,Unknown,Single,$40K - $60K,Blue,29,6,2,3,13589.0,2517,11072.0,0.941,9456,79,1.026,0.185,713281833,0,3.026249670303834,Existing,Existing
46,F,4,College,Married,Less than $40K,Blue,38,3,3,3,8881.0,1865,7016.0,1.279,2632,54,1.077,0.21,790048158,1,99.49938519644536,Attrition,Attrition
51,F,2,Graduate,Single,Less than $40K,Blue,36,4,3,1,4970.0,1591,3379.0,0.738,5023,78,0.733,0.32,817240833,1,99.86607122756901,Attrition,Attrition
43,M,3,Post-Graduate,Married,$60K - $80K,Gold,37,6,1,2,34516.0,1580,32936.0,0.707,4149,86,0.755,0.046,797757333,1,99.97821109086415,Attrition,Attrition
57,F,0,Graduate,Married,Less than $40K,Blue,45,6,1,2,2448.0,0,2448.0,0.606,5464,98,0.607,0.0,717773433,1,99.94031154012393,Attrition,Attrition
53,M,2,Uneducated,Divorced,$120K +,Blue,42,4,2,2,22664.0,0,22664.0,0.749,4586,89,0.745,0.0,789238683,1,99.8921271531133,Attrition,Attrition
41,F,5,High School,Divorced,Less than $40K,Blue,34,3,1,3,2137.0,996,1141.0,0.625,4290,90,0.875,0.466,710074458,1,99.9714633234255,Attrition,Attrition
44,F,5,College,Married,Less than $40K,Blue,34,4,1,2,2096.0,1711,385.0,0.746,3692,68,0.744,0.816,718005108,1,99.97056194569576,Attrition,Attrition
53,F,2,Unknown,Married,$40K - $60K,Blue,48,2,3,3,4442.0,1107,3335.0,0.822,14437,109,0.912,0.249,815826708,1,99.80758193948482,Attrition,Attrition
47,M,3,College,Married,$60K - $80K,Blue,36,5,1,3,4284.0,1900,2384.0,0.971,4948,85,0.848,0.444,719195733,1,99.75750431433677,Attrition,Attrition
43,F,5,College,Married,$40K - $60K,Blue,31,5,1,1,5302.0,1136,4166.0,0.817,4883,68,0.581,0.214,771666783,1,99.91586218232558,Attrition,Attrition
37,M,3,Unknown,Married,$60K - $80K,Blue,29,5,1,5,2576.0,1640,936.0,1.128,2568,34,0.889,0.637,717628608,1,99.82124999003263,Attrition,Attrition
50,F,4,Unknown,Married,Less than $40K,Blue,36,2,4,3,2407.0,1102,1305.0,0.736,4543,71,0.775,0.458,713015433,1,99.82923970712373,Attrition,Attrition
40,M,3,Unknown,Married,$60K - $80K,Blue,27,6,2,4,9026.0,2312,6714.0,0.561,2229,37,0.762,0.256,710120358,0,49.72632208185212,Existing,Attrition
45,M,4,Graduate,Married,$80K - $120K,Blue,36,5,3,4,12250.0,2165,10085.0,0.641,1995,39,0.696,0.177,721532583,1,87.3609083857685,Attrition,Existing
46,F,4,Graduate,Single,Less than $40K,Blue,38,6,2,2,2671.0,1713,958.0,0.732,4519,79,0.795,0.641,720777558,1,99.94489594779814,Attrition,Attrition
42,F,2,Unknown,Married,Less than $40K,Blue,29,5,3,4,3200.0,1733,1467.0,0.909,5026,79,0.837,0.542,719829633,1,99.71768929059252,Attrition,Attrition
53,F,3,Unknown,Single,Less than $40K,Blue,42,1,1,3,2915.0,2041,874.0,0.927,4272,70,0.75,0.7,718548558,1,99.90194513825918,Attrition,Attrition
63,F,0,Graduate,Married,Less than $40K,Blue,36,6,3,4,2107.0,1351,756.0,0.521,1320,35,0.522,0.641,712071708,1,99.58885059843749,Attrition,Attrition
40,F,2,High School,Divorced,Less than $40K,Blue,28,4,6,3,2917.0,1310,1607.0,0.757,4736,79,0.795,0.449,771497283,1,99.9157503337891,Attrition,Attrition
49,F,3,Post-Graduate,Single,Less than $40K,Blue,35,5,1,2,2214.0,915,1299.0,0.533,2144,51,0.545,0.413,721460283,1,65.44512636500347,Attrition,Existing
45,M,3,Graduate,Married,$60K - $80K,Blue,36,3,1,3,14593.0,1504,13089.0,0.668,3447,72,0.895,0.103,711129483,1,99.95624872232634,Attrition,Attrition
47,F,5,Doctorate,Married,$40K - $60K,Blue,40,6,1,1,4748.0,1008,3740.0,0.484,3197,70,0.707,0.212,767564358,1,99.95128086839127,Attrition,Attrition
52,F,2,Unknown,Divorced,Less than $40K,Blue,36,4,2,3,2111.0,0,2111.0,0.831,4459,72,0.756,0.0,715029333,1,99.68165539020681,Attrition,Attrition
52,M,2,High School,Married,$80K - $120K,Blue,36,2,3,1,18046.0,0,18046.0,0.819,13758,104,0.677,0.0,714968208,1,99.7696888680847,Attrition,Attrition
66,F,0,Doctorate,Married,Unknown,Blue,56,5,4,3,7882.0,605,7277.0,1.052,704,16,0.143,0.077,708300483,0,0.41624628235834726,Existing,Existing
33,F,0,Graduate,Single,Less than $40K,Blue,26,6,1,3,2382.0,1565,817.0,0.73,4011,68,0.838,0.657,717179508,1,99.93331244570278,Attrition,Attrition
55,M,2,High School,Divorced,$120K +,Blue,46,5,3,2,16828.0,2517,14311.0,1.059,4939,63,0.465,0.15,716609433,0,11.153246073943501,Existing,Existing
46,M,3,Graduate,Married,$80K - $120K,Blue,36,6,3,1,19838.0,1290,18548.0,0.59,3982,68,0.581,0.065,721092783,1,99.93463812225643,Attrition,Attrition
39,F,3,Uneducated,Single,Unknown,Silver,35,2,2,3,33565.0,1627,31938.0,0.66,8360,94,0.843,0.048,823539558,1,99.8517944058176,Attrition,Attrition
58,M,2,Graduate,Married,$120K +,Blue,54,6,2,4,31680.0,1812,29868.0,0.483,1121,25,0.562,0.057,826130133,1,99.78377962664979,Attrition,Attrition
57,F,2,Unknown,Married,Less than $40K,Blue,45,4,2,0,2494.0,1639,855.0,0.858,1555,39,0.625,0.657,787480158,1,99.96601535660032,Attrition,Attrition
42,M,3,Graduate,Married,$60K - $80K,Blue,36,2,2,3,4953.0,2039,2914.0,0.68,4026,53,0.828,0.412,714987633,1,85.40868829785163,Attrition,Attrition
35,M,3,Uneducated,Married,$60K - $80K,Blue,22,5,2,2,6985.0,1130,5855.0,0.963,1694,44,0.76,0.162,717401883,1,99.89884111903504,Attrition,Attrition
53,M,2,Uneducated,Married,$40K - $60K,Blue,47,3,1,3,5579.0,1423,4156.0,0.503,1514,47,1.136,0.255,795795408,1,99.88613392912067,Attrition,Attrition
38,F,4,Uneducated,Married,Less than $40K,Blue,27,1,3,1,1736.0,1319,417.0,0.667,5045,86,0.755,0.76,779613933,1,99.94832111345362,Attrition,Attrition
45,F,1,Unknown,Married,Less than $40K,Blue,32,4,1,3,6373.0,1562,4811.0,0.573,3483,82,0.64,0.245,716750358,1,99.96166001123831,Attrition,Attrition
46,M,4,Uneducated,Single,$80K - $120K,Gold,41,6,3,2,34516.0,1104,33412.0,0.591,1989,47,0.741,0.032,816378033,1,96.65236995693006,Attrition,Existing
57,F,3,Graduate,Unknown,Less than $40K,Blue,36,2,2,1,3082.0,2507,575.0,0.687,7787,89,0.508,0.813,719918358,1,99.89156080352085,Attrition,Attrition
58,F,0,Unknown,Married,Less than $40K,Blue,36,3,3,3,3832.0,1439,2393.0,0.851,4741,88,0.76,0.376,710511858,1,99.8555085556775,Attrition,Attrition
47,F,3,Graduate,Single,Less than $40K,Blue,36,5,1,3,2049.0,1460,589.0,0.599,3514,79,0.646,0.713,713940033,1,99.96900001124625,Attrition,Attrition
33,F,2,Doctorate,Unknown,Unknown,Blue,21,3,3,3,4651.0,2499,2152.0,0.766,5097,79,0.795,0.537,708291633,1,99.73164773325765,Attrition,Attrition
36,M,4,Post-Graduate,Married,Less than $40K,Blue,26,5,1,1,2222.0,1291,931.0,0.988,4095,88,0.63,0.581,710078358,1,99.94475357087381,Attrition,Attrition
35,M,4,College,Married,Less than $40K,Blue,36,3,3,3,2311.0,1222,1089.0,0.674,4730,89,0.745,0.529,718645308,1,99.96199085803181,Attrition,Attrition
48,F,4,Unknown,Married,Less than $40K,Blue,43,1,1,0,2089.0,1262,827.0,0.886,5069,76,1.111,0.604,808967883,1,99.98750095805813,Attrition,Attrition
50,M,2,Unknown,Married,$60K - $80K,Blue,32,1,2,1,11552.0,1970,9582.0,0.705,7180,96,0.548,0.171,778716783,1,99.92297923363239,Attrition,Attrition
44,M,2,Uneducated,Single,$80K - $120K,Silver,36,2,3,3,34516.0,569,33947.0,0.919,8570,68,0.789,0.016,716863458,0,0.761035680131536,Existing,Existing
57,F,3,Graduate,Unknown,$40K - $60K,Blue,46,2,2,2,2791.0,1550,1241.0,0.672,5440,83,0.66,0.555,719572833,1,99.92037830100637,Attrition,Attrition
62,F,0,Graduate,Married,Less than $40K,Blue,36,3,2,2,1764.0,1540,224.0,0.937,2094,47,0.958,0.873,721464783,1,92.22915415747408,Attrition,Attrition
46,F,4,Graduate,Married,Unknown,Blue,39,4,3,3,3257.0,0,3257.0,0.757,4042,85,0.848,0.0,719716983,1,99.75671369207627,Attrition,Attrition
51,F,3,Uneducated,Married,Less than $40K,Blue,43,4,3,2,2882.0,0,2882.0,0.722,4446,68,0.744,0.0,714588408,1,99.78338802937972,Attrition,Attrition
73,M,0,High School,Married,$40K - $60K,Blue,36,5,3,2,4469.0,1125,3344.0,1.363,1765,34,1.615,0.252,715952883,1,99.97603255599039,Attrition,Attrition
60,M,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3281.0,837,2444.0,1.859,1424,29,1.417,0.255,716458983,1,99.98537006108107,Attrition,Attrition
36,F,2,Uneducated,Single,Unknown,Blue,23,3,1,0,1954.0,1179,775.0,0.867,3896,67,0.718,0.603,771204108,1,99.94256961651372,Attrition,Attrition
51,M,3,Graduate,Married,$80K - $120K,Blue,31,6,1,2,7693.0,0,7693.0,0.579,4573,93,0.632,0.0,715572783,1,99.97379587046169,Attrition,Attrition
59,F,1,Graduate,Single,Less than $40K,Blue,39,5,3,2,4404.0,2272,2132.0,0.809,15709,93,0.722,0.516,714860808,1,99.91675427121268,Attrition,Attrition
31,F,1,Unknown,Single,Unknown,Silver,36,4,3,2,34516.0,0,34516.0,0.791,2183,60,1.069,0.0,709816158,1,99.6069018359939,Attrition,Attrition
31,M,0,Graduate,Married,Less than $40K,Blue,36,3,2,3,6911.0,2517,4394.0,0.934,8123,71,0.732,0.364,717060858,0,12.627310011458995,Existing,Existing
48,M,3,Graduate,Single,$80K - $120K,Silver,37,3,2,3,34516.0,0,34516.0,0.448,1122,13,0.182,0.0,789270033,0,31.93421463750548,Existing,Attrition
41,F,3,High School,Married,Less than $40K,Blue,15,1,1,2,4662.0,0,4662.0,0.661,4931,81,0.841,0.0,708371733,1,99.50865793638374,Attrition,Attrition
43,F,4,Graduate,Single,Less than $40K,Blue,34,2,3,2,2005.0,1263,742.0,0.657,4906,80,0.818,0.63,709388058,1,99.94476312595368,Attrition,Attrition
48,M,5,High School,Married,$80K - $120K,Silver,40,6,2,2,34516.0,1417,33099.0,0.692,16579,109,0.879,0.041,711686658,1,99.85970310457006,Attrition,Attrition
46,F,4,High School,Unknown,$40K - $60K,Blue,38,6,2,0,3645.0,1179,2466.0,0.559,4680,87,0.933,0.323,710086308,1,99.97819422025306,Attrition,Attrition
47,M,4,High School,Married,$40K - $60K,Blue,40,4,2,3,2498.0,2258,240.0,0.992,1839,29,0.706,0.904,773236983,1,97.25810760885722,Attrition,Attrition
36,M,2,Post-Graduate,Single,$60K - $80K,Blue,30,4,2,4,1606.0,798,808.0,0.59,2229,45,1.045,0.497,714573258,1,87.73209120176789,Attrition,Attrition
47,F,3,Unknown,Single,Less than $40K,Blue,36,4,1,4,2798.0,1963,835.0,0.805,4255,64,0.561,0.702,714036258,1,99.85485505653716,Attrition,Attrition
39,F,0,College,Single,Less than $40K,Blue,36,1,2,2,4366.0,1870,2496.0,0.814,15451,127,0.764,0.428,711360783,1,99.9230117952377,Attrition,Attrition
46,M,4,Unknown,Married,$60K - $80K,Blue,29,6,3,2,5735.0,2410,3325.0,0.616,3908,75,0.63,0.42,779709033,1,99.86210560617673,Attrition,Attrition
54,M,1,Uneducated,Married,$120K +,Blue,40,4,1,2,12086.0,1264,10822.0,0.986,15559,91,0.717,0.105,720817533,1,99.85277601291438,Attrition,Attrition
34,F,3,Uneducated,Single,Less than $40K,Blue,26,4,2,3,3234.0,971,2263.0,0.79,3989,71,0.868,0.3,718186233,1,99.89086416091124,Attrition,Attrition
46,F,2,High School,Married,Less than $40K,Blue,35,6,4,3,4675.0,1734,2941.0,0.413,1232,34,0.545,0.371,713620308,1,96.58681872305533,Attrition,Attrition
46,M,4,High School,Divorced,$40K - $60K,Silver,36,2,2,3,15034.0,1356,13678.0,0.754,7737,84,0.75,0.09,712453308,1,99.6816032857181,Attrition,Attrition
41,F,3,Unknown,Unknown,$40K - $60K,Blue,30,1,2,3,5357.0,1272,4085.0,0.708,7730,97,0.54,0.237,715624533,1,99.87037825420887,Attrition,Attrition
48,F,4,High School,Single,Unknown,Blue,36,2,3,1,23939.0,1419,22520.0,0.785,14812,101,0.804,0.059,720356133,1,99.95023155953109,Attrition,Attrition
59,F,0,College,Single,Less than $40K,Blue,40,1,3,3,3297.0,0,3297.0,0.861,4783,91,0.685,0.0,778853358,1,99.46246175723527,Attrition,Attrition
52,F,2,High School,Married,$40K - $60K,Blue,44,3,3,1,5731.0,0,5731.0,0.685,4751,85,0.932,0.0,711345258,1,99.78816912507547,Attrition,Attrition
54,F,4,High School,Married,Less than $40K,Blue,36,3,5,3,1594.0,1411,183.0,0.817,1459,35,1.188,0.885,714363858,1,99.5182964072153,Attrition,Attrition
47,F,4,Post-Graduate,Married,Less than $40K,Blue,39,6,2,2,1790.0,0,1790.0,0.516,4141,87,0.74,0.0,708998583,1,99.85497717284501,Attrition,Attrition
58,M,1,Graduate,Married,$80K - $120K,Blue,42,4,3,1,12421.0,2517,9904.0,0.73,1913,49,0.69,0.203,719020983,1,92.91062024567023,Attrition,Attrition
51,F,1,Graduate,Single,Less than $40K,Blue,41,4,2,3,8900.0,798,8102.0,0.647,16737,88,0.66,0.09,709094358,1,99.70312298778478,Attrition,Attrition
41,M,2,Uneducated,Married,$80K - $120K,Gold,33,5,3,2,34516.0,1642,32874.0,0.891,4161,71,0.868,0.048,712845258,1,99.5900724377981,Attrition,Attrition
50,M,4,College,Married,$120K +,Blue,36,6,1,4,7084.0,0,7084.0,0.889,3838,66,0.737,0.0,720075558,1,99.8604088836885,Attrition,Attrition
41,F,2,College,Married,Less than $40K,Blue,36,2,1,2,1654.0,1093,561.0,0.65,4596,82,0.822,0.661,720989133,1,99.9811741366385,Attrition,Attrition
40,F,4,College,Married,Less than $40K,Blue,36,6,1,2,1438.3,0,1438.3,0.785,3308,54,1.0,0.0,821351958,1,99.41498759049391,Attrition,Attrition
57,M,4,Unknown,Single,$80K - $120K,Blue,36,5,3,4,7558.0,1364,6194.0,0.719,3676,67,0.558,0.18,719517258,1,99.85563055338021,Attrition,Attrition
53,F,2,High School,Married,Less than $40K,Blue,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,715259583,1,99.92414790855435,Attrition,Attrition
65,F,1,Unknown,Married,Unknown,Blue,53,5,3,2,15965.0,2312,13653.0,0.59,1619,40,0.538,0.145,708590658,1,99.06791611683529,Attrition,Attrition
44,F,5,High School,Unknown,Unknown,Blue,33,4,3,2,13349.0,0,13349.0,0.882,3534,78,0.902,0.0,772103208,1,99.70084133308823,Attrition,Attrition
56,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,3,3,2253.0,1375,878.0,0.388,1324,38,0.31,0.61,717038733,1,99.56059676285814,Attrition,Attrition
39,M,4,Unknown,Single,$120K +,Silver,26,6,2,2,34516.0,2517,31999.0,0.887,1689,42,1.1,0.073,771359958,1,99.817203246648,Attrition,Attrition
47,F,4,Uneducated,Single,Less than $40K,Blue,36,4,2,3,2577.0,1450,1127.0,0.747,4576,83,0.766,0.563,714086133,1,99.94462745901257,Attrition,Attrition
51,M,2,Unknown,Unknown,$80K - $120K,Blue,39,6,1,3,9854.0,1886,7968.0,0.921,3912,76,0.949,0.191,719398158,1,99.96073429346208,Attrition,Attrition
38,M,0,Unknown,Married,$60K - $80K,Blue,26,5,2,1,3809.0,1521,2288.0,0.692,4666,69,0.865,0.399,771872733,1,99.8721101249186,Attrition,Attrition
41,M,2,College,Single,$120K +,Blue,32,6,3,2,5489.0,1513,3976.0,0.87,4085,65,0.548,0.276,710496708,1,99.84415560603556,Attrition,Attrition
51,F,3,Graduate,Single,Less than $40K,Blue,46,4,1,3,1792.0,989,803.0,1.202,3102,63,0.703,0.552,713976258,1,99.85808274709656,Attrition,Attrition
30,M,2,Post-Graduate,Single,$40K - $60K,Blue,16,5,3,5,4533.0,1977,2556.0,0.664,2679,69,0.605,0.436,720706008,1,99.8305371918736,Attrition,Attrition
50,M,1,Unknown,Single,$120K +,Blue,37,4,3,2,32563.0,0,32563.0,1.013,9220,81,0.884,0.0,711746133,0,3.5392301348887942,Existing,Existing
45,F,2,College,Unknown,Less than $40K,Blue,29,2,2,3,1438.3,0,1438.3,0.729,5025,85,0.735,0.0,769662033,1,99.7969493769523,Attrition,Attrition
49,F,4,Uneducated,Married,Less than $40K,Blue,38,1,3,3,2305.0,1173,1132.0,0.818,5106,74,0.762,0.509,719022558,1,99.85741183299439,Attrition,Attrition
46,M,5,College,Married,$40K - $60K,Blue,41,1,3,2,3914.0,1683,2231.0,0.636,4242,64,0.73,0.43,814181433,1,99.34290114418846,Attrition,Attrition
42,F,3,College,Single,Unknown,Silver,31,3,2,2,34516.0,919,33597.0,0.919,3415,79,0.756,0.027,718949433,1,99.84866660905514,Attrition,Attrition
55,F,0,Graduate,Married,Less than $40K,Blue,36,6,2,4,3615.0,1699,1916.0,0.576,1967,40,0.538,0.47,714051033,1,92.87431174640619,Attrition,Attrition
41,M,5,College,Married,$60K - $80K,Blue,31,1,3,2,5002.0,1945,3057.0,1.035,16161,109,0.787,0.389,721169883,1,99.04091058156784,Attrition,Attrition
36,F,5,Graduate,Married,Less than $40K,Blue,30,3,3,3,3103.0,2399,704.0,0.581,1836,48,0.655,0.773,798962058,1,96.37965637989207,Attrition,Attrition
54,F,3,Unknown,Single,$40K - $60K,Blue,41,1,3,2,4440.0,0,4440.0,0.639,3720,89,0.894,0.0,718510983,1,99.80683048181395,Attrition,Attrition
42,M,0,High School,Unknown,$80K - $120K,Silver,35,5,2,3,34516.0,1934,32582.0,0.626,4613,73,0.553,0.056,716071233,1,99.92129045253641,Attrition,Attrition
32,F,0,Unknown,Single,Unknown,Blue,26,6,2,4,14140.0,845,13295.0,0.715,5036,76,0.689,0.06,713876958,1,99.85273454847919,Attrition,Attrition
53,F,4,Doctorate,Married,Less than $40K,Blue,37,6,2,2,3719.0,2517,1202.0,0.666,2587,43,0.536,0.677,718311933,0,1.2968835724579222,Existing,Existing
39,M,2,College,Married,$60K - $80K,Blue,26,1,2,2,3879.0,0,3879.0,0.928,7786,81,0.929,0.0,715649358,0,20.859452032151133,Existing,Existing
43,M,2,High School,Single,$120K +,Blue,30,1,2,2,10896.0,2517,8379.0,1.028,4935,58,0.487,0.231,771097683,0,13.935420377061924,Existing,Existing
43,F,3,Unknown,Single,Unknown,Blue,37,2,3,1,16583.0,1797,14786.0,0.889,7823,87,0.673,0.108,768848658,1,97.5661183006954,Attrition,Attrition
38,F,1,Unknown,Married,Less than $40K,Blue,20,2,2,3,1621.0,580,1041.0,0.421,1893,41,0.171,0.358,711196458,0,0.2507008949109407,Existing,Existing
44,M,3,High School,Single,$120K +,Silver,36,1,2,2,34516.0,1106,33410.0,0.776,7936,76,0.767,0.032,715729683,1,99.32541605765917,Attrition,Attrition
53,M,2,Post-Graduate,Single,$120K +,Blue,36,6,1,2,34516.0,931,33585.0,0.828,1022,21,1.1,0.027,779509983,1,99.48232492287032,Attrition,Attrition
47,F,5,Graduate,Single,Less than $40K,Blue,42,4,2,4,2224.0,1106,1118.0,0.501,1698,41,0.367,0.497,819258408,1,89.43573069696514,Attrition,Attrition
47,F,5,High School,Single,Less than $40K,Blue,37,5,2,3,1493.0,0,1493.0,0.605,4655,95,0.638,0.0,721207908,1,99.88198997499988,Attrition,Attrition
61,M,0,Graduate,Married,Unknown,Blue,36,2,3,3,6959.0,945,6014.0,0.816,4553,84,0.714,0.136,716067333,1,99.61252665265746,Attrition,Attrition
44,M,0,High School,Single,$40K - $60K,Blue,33,5,1,3,2337.0,1442,895.0,0.659,3945,65,0.548,0.617,708394908,1,99.94177412650065,Attrition,Attrition
40,F,5,High School,Single,Less than $40K,Blue,22,3,1,2,1826.0,944,882.0,0.686,4528,65,0.667,0.517,779114283,1,99.88646523967802,Attrition,Attrition
50,M,2,Graduate,Married,$80K - $120K,Blue,36,6,1,2,9748.0,1354,8394.0,0.893,3323,66,0.833,0.139,720877083,1,99.9504895407928,Attrition,Attrition
47,F,1,High School,Unknown,Unknown,Blue,36,5,1,0,25657.0,2216,23441.0,0.856,1121,25,0.667,0.086,719989008,1,99.82172692649178,Attrition,Attrition
49,M,1,Graduate,Unknown,$40K - $60K,Silver,41,6,1,3,20231.0,977,19254.0,0.893,1215,36,0.714,0.048,721232058,1,99.78590646206641,Attrition,Attrition
30,M,1,Post-Graduate,Married,Less than $40K,Blue,17,5,1,2,7173.0,1227,5946.0,0.646,1793,33,0.737,0.171,713352183,1,99.87282652898651,Attrition,Attrition
53,M,4,Unknown,Single,$60K - $80K,Blue,42,3,3,4,8386.0,2375,6011.0,0.539,4101,67,0.718,0.283,720578058,1,99.76206779736822,Attrition,Attrition
60,F,1,Unknown,Single,Less than $40K,Blue,47,6,1,1,2394.0,1427,967.0,0.803,4611,82,0.783,0.596,770839608,1,99.93524588561773,Attrition,Attrition
57,F,2,High School,Married,Less than $40K,Blue,52,6,3,2,1441.0,0,1441.0,1.364,2742,58,0.758,0.0,806250783,1,88.87761630269063,Attrition,Attrition
39,M,4,High School,Married,$60K - $80K,Blue,31,3,1,4,11906.0,2032,9874.0,0.465,1642,39,0.625,0.171,718587858,1,95.69051479951922,Attrition,Attrition
52,M,3,Graduate,Divorced,$120K +,Silver,42,6,2,3,34516.0,1230,33286.0,0.608,2100,38,0.407,0.036,789893808,0,38.56482645204504,Existing,Attrition
54,F,3,Unknown,Single,$40K - $60K,Blue,43,6,3,4,5632.0,1596,4036.0,0.951,3557,64,1.065,0.283,713014533,1,99.4487198787234,Attrition,Attrition
65,F,1,Graduate,Single,Less than $40K,Blue,56,6,2,2,4613.0,1619,2994.0,0.697,2328,62,0.722,0.351,718589133,1,99.42694357812742,Attrition,Attrition
42,F,3,Unknown,Married,Unknown,Blue,31,3,1,4,7762.0,1319,6443.0,0.793,5153,77,0.75,0.17,718775808,1,99.91912066377544,Attrition,Attrition
55,F,2,Graduate,Single,Less than $40K,Blue,42,4,3,3,1724.0,0,1724.0,0.936,4434,67,0.811,0.0,771092433,1,99.39428041280998,Attrition,Attrition
35,M,1,Graduate,Single,$60K - $80K,Blue,25,6,1,2,14365.0,0,14365.0,0.61,2290,62,0.632,0.0,789849108,1,99.65977420911454,Attrition,Attrition
40,M,3,Unknown,Married,$120K +,Silver,30,6,3,2,34516.0,964,33552.0,0.521,2922,71,0.775,0.028,719998233,1,99.61623915783196,Attrition,Attrition
45,F,2,High School,Married,$40K - $60K,Blue,36,4,1,3,6407.0,1884,4523.0,0.678,1675,47,0.469,0.294,714534108,1,99.71260486715819,Attrition,Attrition
54,M,2,Uneducated,Divorced,$40K - $60K,Blue,34,4,3,4,6387.0,1597,4790.0,0.689,1294,26,0.529,0.25,721062408,1,99.16876427587098,Attrition,Attrition
47,F,4,Unknown,Married,$40K - $60K,Blue,43,4,3,4,4798.0,1017,3781.0,0.458,4225,79,0.681,0.212,826414083,1,99.84308819274631,Attrition,Attrition
46,F,5,Graduate,Married,$40K - $60K,Blue,33,3,1,1,1438.3,883,555.3,0.708,4474,63,0.853,0.614,717325158,1,99.89445539130352,Attrition,Attrition
39,M,1,Graduate,Married,$120K +,Blue,25,6,3,2,5764.0,1529,4235.0,1.356,1972,38,0.52,0.265,720662508,1,99.8627294119846,Attrition,Attrition
47,M,4,High School,Married,$40K - $60K,Blue,42,6,0,0,4785.0,1362,3423.0,0.739,1045,38,0.9,0.285,806624208,1,98.71697978332598,Attrition,Attrition
49,F,3,Uneducated,Married,$40K - $60K,Blue,40,6,2,3,8900.0,1700,7200.0,0.906,4710,70,0.556,0.191,719583558,1,99.7092990933372,Attrition,Attrition
35,F,2,Uneducated,Single,Unknown,Blue,29,3,1,1,2423.0,0,2423.0,0.663,4651,69,0.568,0.0,795392433,1,99.92688839547809,Attrition,Attrition
58,F,3,High School,Married,Less than $40K,Blue,47,6,1,0,2609.0,2439,170.0,1.269,1731,34,1.833,0.935,713086008,1,99.990103512554,Attrition,Attrition
